x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-2.221360058192971,5.057657462531805,0.7380057805921658,5.837059695546046,-1.7910128696665322,1.4038624042927066,-4.229050328391413,-4.786801574166602,0.8957624141297423,-4.851729061044024,1.6564539955680506,-8.91330477900533,-8.252490103661637,4.11397723925034,-2.991108621383547
5.482551998600645,0.8721728283517348,6.491357675345872,7.977821183971724,-8.082438236622998,2.682135489608838,-5.531976864909133,-4.603500132074576,-5.590074457500692,-4.466267373255767,-1.0019147168921485,-4.130911101461722,2.053330855567285,6.683046866187459,-6.3948605706389605
6.781157159705357,-6.733071747084077,-4.529742888605213,9.26650619322212,8.583901279945465,9.095416936917186,-6.76343672362184,-3.5746601420603312,4.313737837531458,-5.575614082808165,-9.789629013142576,3.2079231900358693,-6.722019171644165,5.697789427468175,-1.541499860084928
-4.623281811830931,-4.374810362965767,5.382413439201542,6.359904693928494,0.05404319905766086,5.085114249193364,-0.9949192971976747,6.5489828787225965,6.095570480082909,-9.62993028896667,4.964161635921349,5.813174574900704,5.576572235015055,7.712755105014882,10.748287450667984
-0.3870586537622659,2.2297634189465234,6.48235548047946,4.959476898479329,3.2325206648628964,-9.571853253202734,-10.928591524166944,-0.0890339874895485,5.503055141880197,6.4143079686061295,-6.0408744080930585,-3.571588451473087,-7.242585044872515,-3.8939293149882954,1.7881761285843254
-0.6195961191606766,3.0731828824225995,-4.592179164280048,-4.964062979985731,6.699269598681974,-7.183659355805113,-7.1387538683221035,-2.777476554721853,10.952335991052554,-1.0013914031917666,-1.8971740073158319,-4.391320434982822,5.5076176949874815,-5.9284333313257385,0.098000345176394
7.894895051632249,-0.32202190644135575,5.741673684277823,5.668751432970563,-6.336176774532001,1.4394597098245612,-7.7852011791977205,-5.5343445995075085,-6.399143943690561,-4.392586906897998,-0.1371264804897835,-3.456398681937055,1.997995898459577,6.785326092320718,-7.8403731143870825
10.11830657141867,-5.868990762481724,-2.7953124437842596,7.3390111263511715,6.851693972899408,11.302592890119124,-5.883565035162968,-3.3809010654645655,2.6269985056857887,-3.894236519334156,-9.231662527049934,2.145447552669162,-5.755887899525422,4.577280003225662,-1.9950270249890263
0.06589808048454954,1.232150277781014,-5.114437357330611,-7.0523091308733665,6.012704278379249,-7.296197283531123,-8.232938259210073,-3.439210212928252,11.568352463920746,-0.43847893646191527,-2.7869885911693064,-5.119870894348454,6.166857846876153,-4.980131563364444,0.6520000250426832
9.823030710146364,-7.089243744203254,-1.9823865515564691,7.394856473784165,4.723987315866009,9.733377902217896,-7.708822912772213,-4.6141960191445675,3.537304783843507,-4.41950616444138,-9.462141652989045,1.4691833232754365,-5.4136180391041115,4.775872639014457,-2.722498475627078
3.928557064232555,1.483094844178769,5.886528904367057,-5.735314929294129,7.74854089302202,3.6491082538695423,-9.46481629928548,2.8294450973097582,-1.373608284865794,-2.599153251347293,-6.865592019531694,3.8115675232363913,9.869666520762776,-5.048456289300249,5.173832707840007
-0.6553588171433048,1.8702038452396503,6.066190076379712,3.1336071799798533,3.3950799191011227,-8.659631328519417,-10.156568385968134,2.5892419699171576,3.9676364867544436,4.48873070795456,-5.365660953283486,-3.9975884276862703,-5.744730476354279,-0.4383453062382059,1.9915509933731945
6.579743341949257,6.249332430171275,-1.994435311040268,-0.656583178124629,2.086956784510782,4.004571969918885,-8.007587426580839,-4.297714712328482,4.070256401843918,1.246639261222716,-7.615405015851648,-0.16312882536263484,-6.385487195455355,2.1522307785693284,5.075842592875278
-1.7058389605561235,-3.9468008527495,4.838079668172517,0.16685459576081474,7.680095994518202,-4.487202537015001,-5.512594135318424,4.298782556043985,3.1533478814215403,7.031940682112384,8.142549022935246,-3.626560183738606,0.08798826376692637,-1.8769517144356087,-7.8652513559147925
1.365168864788513,1.7576490487466483,3.4549007304831694,-4.4680197350263855,7.76387552143005,5.104779452254326,-9.641035736772647,3.416849417164298,-3.659381709712974,-3.6894783889255764,-4.725023788195898,3.9754757256173123,9.790765404250486,-6.208748213991145,1.4396386483642174
-2.7368512462607364,4.83532868267503,-8.511895956404677,4.2062163696098995,4.252726532995305,-6.514544240846417,4.003843196770177,8.616236083013845,-6.508301653292653,8.202517613226963,-4.236164113720135,3.2154531764187966,-4.130620396835398,-0.055639514685173364,-7.6740826079932445
6.127985693209073,-2.8204908651029363,2.6349785321787316,-0.10890146766585755,9.795788646793017,6.267791122054786,2.420642998326127,2.2843035455102356,9.771541607204032,-4.310400749905993,-9.840629980349592,-9.95182015029485,10.148367622269552,9.056856897542884,0.08995722057724259
4.318206689035806,3.944684197245782,-2.831419504816821,-1.4659070810317298,1.7410467169611983,5.832378782648201,-8.866848174414766,-3.7116523684341605,4.645845275516696,1.3859952609369468,-5.333889956492011,-1.3621987384085688,-5.078811512606324,1.6373829171506553,6.658336723654472
-4.3118528361147375,-7.65087019504882,-4.123312269060953,-0.4294136948356383,-3.6520377680431277,0.7971665496327585,-5.829206872598108,10.4798975241425,6.184394547058771,-7.623751616823142,-2.6545191162353166,2.6986617385728366,-7.926510238800834,9.972166338457717,-1.2382968271424284
-1.1939771148341376,0.4241263785837781,-8.152575047788446,-6.37457496086835,7.40458678931685,-7.526922347267834,-3.59964156991072,4.363759742299216,-2.8469951480848463,-2.7625223706147963,10.033832935501636,8.616363313729828,2.860501411395791,9.267341316145124,8.8931367072685
4.240845601362466,7.1238454960594515,-3.8164932915008816,-2.4704579615746693,0.7225265266673372,5.677850892486098,-6.046372315686531,-3.7308626115052586,5.009696629497824,0.7323900017451703,-5.578355371792934,-1.3617781088115615,-5.0445307757691165,3.128194104481223,6.955053826971135
-8.464519860115987,3.608732411302183,3.2746291622070105,-9.930914535251315,5.336465013026797,-3.4797180423085114,5.454141023264958,-3.1604743507761115,0.5290231143762172,-5.1157163330544035,7.56071710333738,-5.5947150365961695,6.659779702401204,0.07905752134335464,7.343590691039881
-4.6796983103582495,-0.5569300820486535,2.9947261625989983,8.68323486868212,-0.0008379848287415337,-0.7732138726533708,6.0718888403891205,-0.916051050463474,5.255656249240616,9.203970231329171,-4.503401116727031,0.34579921603245856,6.572965229703529,-7.786653836459444,6.802080498685726
1.899658964736429,-10.614429254156677,-7.213891352791938,10.109450981353996,-0.6437789375784637,-5.722186120986596,3.536887110275301,1.0037410876488817,-0.03940045957732585,7.113178860436725,9.3964804441913,-5.331980901400163,4.669760369253259,-0.938958306238097,-2.373242944107836
-3.9125700749168786,-5.809601760399159,4.209720088457542,2.306134649089233,9.856202988496735,-4.531070590278101,-3.8654083630417615,4.548093155143389,2.77731584870496,9.954189333985278,7.128708206287685,-7.216023892469278,-0.8921152759114834,-1.7791141237150079,-8.74065490209684
0.7678123299211578,0.8729011028773376,6.7220297515003224,5.046224171976646,2.1394547144192897,-7.909755574848543,-10.401179317685362,-1.1269249728669781,5.805414397409323,4.271648262386502,-6.991274770584555,-4.656858284051668,-5.8560458117255365,-3.7080090917538913,2.9363400737153245
-4.9116579461374865,-7.882039023867915,9.257828759181374,7.811543075135007,7.880567111083331,9.737452744265003,0.8132319700720532,4.624432132411377,-5.635967409172947,7.802405031262936,-7.937978410176622,1.5497945500693693,-8.129790465697598,10.509186749118658,7.791470808805369
-5.4827350655664056,0.17177252671219864,4.207804319239314,8.672688454886618,0.45229373221609426,0.7163159066084177,4.3858331044913355,-2.4592967603821885,5.90350592869285,8.73376850802468,-5.070005749503755,-0.1700918701647829,5.187469462483655,-8.927295456703893,6.3674886643186195
-9.650822357986911,10.151608167340727,-2.5623652194637163,7.41604104330286,8.16234759183055,5.138720997732509,-7.695154526039739,-2.6893781198476576,-6.418836383520118,1.7255889116617784,-0.12597637820393492,9.624353570969234,-2.8894631378266356,6.59778661281349,2.2554450227792238
6.6088913211670315,1.322679960106183,9.743816161773537,5.893616047730904,-7.430103037688559,2.944540222299344,-10.155589238759209,-5.329411235987376,-7.012511080262135,-4.790722449535865,-1.0438426022439804,-3.418986822979933,1.0335342600394877,7.401053687611986,-6.587532724461506
-2.8588899135527166,3.5434563830709727,-10.855191445585184,7.597734171756102,4.754850352208308,-3.774953816267065,3.5310969515154027,8.134940287153682,-5.396237160094367,8.459131338699194,-3.2700794599154466,4.177299687334291,-2.8872402403066277,-0.45105211795244693,-4.052568543791864
2.5868352283811564,-1.977626545007044,5.764278341375952,11.30827376825077,-6.380906583455221,-2.4129098307076546,3.286519277001729,-2.546699561752398,-9.525409411887065,-2.7304113002981723,-0.4633776078152241,-8.988969394033246,6.6333777264497895,2.606264776330298,4.561209629398433
-0.09676166099926742,3.2707810600752456,5.819196241550849,2.854348957406911,2.4940436552041967,-8.88994827614134,-9.81102410620007,0.5862903162632597,5.092573504629327,4.328321667668789,-5.259883153304876,-4.689828135089193,-1.8082355504414882,-2.3344375058825353,2.6560638462969033
-1.773438699314411,-0.469586835737423,-2.3662598611017263,7.1460665917192605,1.3097384846048068,5.232988995946559,5.5495142786696166,-3.4726349043152704,8.526744866525801,3.5685114060161474,8.165981273818716,-2.3737025739073516,-2.153864356172657,8.705644430392551,2.1409791210955635
-10.778140303725479,1.6566660482254785,-0.06102342875805966,-8.40584528198774,-11.004319398407306,5.14787012615826,5.6054388005473665,-6.342099651900003,4.589223232121549,6.4563541243563485,6.962373239030545,0.6301428798124813,4.122436282630704,5.578489346664646,5.019950917709124
1.9628653522909503,2.223560040475471,5.692616423463478,-6.99279195774869,8.17139511646878,4.018267653121983,-8.156370201920685,0.8737645897872539,-3.381324919607458,-4.307238142202281,-6.322033339191382,3.7244591374768525,9.00256911632132,-5.0497658310938265,3.8875417271797943
4.728804691374548,5.350952855080217,-2.9006615579334527,-0.9274745532945002,2.8533440990475807,7.165468842321239,-6.716673206665787,-2.7618324079763448,2.992634116399635,-0.22510472878359594,-5.914128669864298,-2.1519163587341597,-7.8386732898263425,-0.0368294046204638,5.967647538470425
2.610885758592575,2.5554483145708984,-1.4727916504599419,5.758556949796956,1.7042053811705502,4.590221605802364,-3.7506436472284,-6.6574745342085055,7.685721042779145,-9.4690503199596,-6.230185360180524,-1.3271151594505066,-4.831878672556763,-3.5342681187973293,0.8155552632947525
-1.9671376027637684,5.353375624711916,-10.763852618136124,3.301165067659902,3.063217351882249,-6.281667784815854,3.4114699148827214,8.678971634371502,-6.201572160681397,7.182360020558755,-3.7108541952100884,5.517456252072856,-5.321802407012957,0.04681390665205226,-6.575099354608179
3.94836912899998,2.510822639360608,-2.1710500445889127,6.162809456910227,2.1468262704690018,6.325664095753579,-4.1070867973940794,-6.808618204309814,10.158641914785514,-9.45677776427624,-5.248193260234122,-0.9820910823730572,-4.343794542741528,-3.737504700994343,1.1537221057791018
-5.877872537289328,-5.135622049012544,5.528250626183184,8.39610168694136,2.215725556336596,5.4146568561257595,-2.7385818430226223,6.905121779317772,5.23240029560256,-9.90837643493201,2.5145402964602903,1.674701235781654,3.168008446702076,5.439542537931357,8.580011393944645
3.3694052864060464,-7.120360540268286,3.7467959209738884,9.852766031871314,7.124377997411201,7.788196468403132,-10.309874694064117,-8.357220612723733,4.16779216083888,5.152942061801448,4.9958245383883035,-7.3552140747948,-7.716960210879303,-5.226740736276564,6.789086076914899
-7.900073768173597,8.291253950325626,0.6373906189749357,-0.8610754151750617,0.07492781794876502,-9.308069301535095,5.653190714460604,10.863886366302422,-4.992304224322957,-6.548642027689242,-2.3579185819702855,3.23364257836955,-9.671425318965316,-1.1091477970757428,-8.431597721148693
-3.319210938617341,-4.0867313662055995,5.668773195096984,2.0031919589586797,8.503310759527103,-4.410760336935599,-5.517542807335931,3.5808462981321996,2.895245666234068,9.858391358994767,6.443046790550627,-5.836606328620458,1.0781523927953525,-2.5559991765588714,-6.309062587294928
-2.6571851777531785,4.452395211150282,4.060985716075989,5.970061747516175,-2.359635575659585,1.1928710597802326,-6.290807521744844,-6.592817081596548,0.6499448963084452,-3.5513191094158914,2.9916623705145797,-9.227963686134382,-4.995804083946965,3.9563842581562443,-0.5604381500541743
7.17757634686895,0.7126051985416898,6.300183927693813,6.673965563656174,-6.896280576235906,2.77768731769382,-8.842979416330735,-5.0887689424316145,-8.358710569208423,-3.5861095943910257,-0.7668410361549138,-2.2724077399857823,1.0706357483250026,5.54269586628508,-6.787946861934931
-1.4199958995482853,4.373898884026547,-7.338390096534089,6.01077627510477,3.9265226519644516,-8.026247565477233,3.2393153908793484,8.223425357096982,-7.392737553110725,7.0103439455891055,-4.763494798536223,3.702124325268904,-4.060653957160794,-0.05234540531518933,-5.8353539589695895
-3.609428982209084,-4.477536985276529,6.694825326957694,6.086763914259559,1.5488216383924542,2.789419814642227,0.32981054558702105,7.905449422990951,6.963120998238936,-9.884644496837002,4.765500526812223,6.204244294031433,4.149106184483952,4.286973052552768,10.245669033130161
7.558429278750063,-2.9603396673143605,3.9551709580383116,-0.0035536909165093944,10.541626635114905,5.823009345974375,2.353153741739994,1.894545813708727,9.526166206535946,-4.348639108823232,-8.919547559089983,-6.797857241694974,8.128869997236743,9.750233754011308,0.004944302273218348
-7.2413129326661805,8.15334350572137,-0.7978787909088608,0.6477896517774311,-1.3816833065852545,-9.884134191554349,5.734709988722062,8.829164651048263,-8.254714588642416,-7.690055495929104,-1.6433306072590383,4.494008655473843,-9.751571475222123,-1.8278439183528967,-9.783871958174025
-6.631002805652924,-8.794573694027429,-4.315243685081125,-8.279895205479363,-5.551928950384968,6.037794692693206,-0.3385757699671047,8.662658362214678,2.1200613157081767,-9.411927757158745,-6.6567227853000395,-3.4082770396407875,-0.8401273291726713,-8.344420583796616,3.102791682290738
-2.68171971322338,2.189821191002643,1.2061368205144813,-4.125318908020589,5.86381844433216,-1.306347846993726,5.115654722100077,-11.217026336950921,8.113910320697247,4.6952714589227424,-1.7909490423850771,-9.522383475378565,-5.983917098451115,1.5338526802265848,6.53379683106195
5.2052675224114315,3.945881752578487,6.107418017812648,2.714391587376842,5.231251588220134,2.0683791040352304,3.0788474957720973,6.861076503012025,6.567375098011768,-3.7225493611219793,3.850466931807382,-5.744723055706021,5.559028728867324,-8.324960794967332,-9.10287455710837
-5.680480033617995,-4.542024495224631,5.250639778540366,6.078518812257138,0.6828719079739145,6.004925321671827,-2.8065270804930247,7.095903120977506,6.154974776774914,-10.767435252212566,3.95639960839808,5.559121208666934,4.339202485191243,6.397694847053944,9.11461373979543
-9.30788184994184,-9.342528645560625,-4.429869650964202,-7.919152101123797,-4.884124094384797,3.489815222813758,-1.1307856274929793,8.660314202394133,2.1722831448488407,-6.860597734983882,-6.484678044321659,-3.968108067377643,-2.3409716278770656,-10.54904931532018,2.954680880359091
-0.021679732639936944,-1.9484338590646977,-1.424269193277138,5.453753502309411,1.0586347963063858,5.533640307314788,6.558575679895545,-1.8528467272202105,9.88703676447075,4.415989229116228,7.917666543956686,-1.2080451494268303,-0.03506451496389307,7.364269185817499,3.3825363603725433
-2.1344067438658514,3.0292203183692403,3.694016021969659,7.065528919371845,-4.870013720509251,1.3416388702774844,-5.29986392528564,-6.591230432170264,0.4199390322708307,-4.455552586666536,3.7716072732462247,-8.837007134138345,-7.390926532891223,4.6902292747106475,-0.6135783285186628
1.2824240745127196,-8.11900501680918,-8.703762578887327,8.96421267123342,-0.5950025444537146,-8.217715797537462,4.719346027449561,1.1230138759024957,1.5699889747864004,8.280703490612284,9.679003616427993,-3.9925260112741245,4.205115694569002,-1.1382212085429613,-7.376085526274846
-4.0684436242232875,-4.286993262352447,4.397455712232115,0.9196261018871348,11.997162910824986,-4.434327562086015,-4.945603486942653,5.190086151003753,3.424043609225763,8.315467329919151,8.744089068393023,-6.058311978666349,2.8303274101520213,-3.006801566736498,-7.941670866954396
6.268258218323499,-0.2719704631371559,5.610172388111284,5.619492077626901,-6.753939291144602,1.3378587230717418,-6.622692906246613,-6.2971281997304525,-5.622879776996752,-3.9756667624888733,-0.574785138122961,-3.1338034241121973,1.6006611779157547,7.877668504288165,-6.833288900432026
-3.24657219783895,3.035658513174293,1.516025010375345,-2.598625897264025,4.863763346222598,-2.0629022382579336,5.520219212757723,-8.797479944234558,7.840023867751189,2.959467072710735,-2.3581394765400736,-7.609535805742469,-6.1746465877131715,2.617575931781972,8.725284201579948
-2.791893621222977,-4.152248940161239,3.475993818491581,2.402951013958581,8.635644783460133,-4.12715330145701,-5.144562071587673,4.6476021825827925,3.609429865514453,8.847825515490559,8.643945110724959,-5.12762422270937,1.4059266236627046,-2.159668094740632,-8.903090222271869
-0.49710163789241973,-1.5018852260498141,-1.4915254622492062,5.574498523839569,0.8746695384516427,4.362783207326296,6.0441857835642026,-4.631889546558533,8.815341988247624,4.660883016842673,8.62421703935268,-2.014629521178367,0.13447224289817195,8.410054151788255,3.843071184351927
4.155231946829307,6.630750796556421,-1.5688592061927977,-1.898396249900464,2.6259757572205724,5.760458347600251,-5.821859015903509,-4.584897452459013,4.1846628879998695,0.06942161407160359,-5.93608684335454,-1.9810379142725536,-6.204504675123096,0.2923361510695605,6.979306317715202
-8.829568156377427,-6.694701793341209,2.0714743852764332,-3.817675989055387,-2.3602631613305505,-1.0168873050333938,0.6685822410638793,3.2659159544746217,9.205796776890471,-9.485051379512345,-1.3906806277095138,3.507528638729666,-6.790439765502963,4.508062491765015,-1.0956930250011399
-5.999145200910111,-6.563697272395117,-4.913796541871378,-0.758529992863572,-4.604203480695713,-0.03418781559997175,-2.0696449360420455,8.698570284349016,3.1372815272733012,-7.946192963235268,-1.5241666515049852,3.1769921649808968,-7.704301447855491,9.439680757918415,-0.5234436649148
-0.23619869128547427,0.5910340494795312,-1.5529583482300415,6.64852885423649,0.22360792890624132,4.567683065116459,5.567950067576609,-2.7446159047387515,8.585614406657163,3.8831634929514802,6.667395254119641,-2.6589064211878966,-2.8151620045277324,7.029026627157923,2.3184463565861892
-5.583929832773768,-8.460860842783653,10.9737779390196,8.420974078827346,6.843742325390138,9.59689171919759,1.8431287184539638,4.307053159256318,-3.6435930615804923,8.429700473099302,-9.602390365419424,3.1329958837670864,-8.678747016638233,8.545968067411458,8.031554599721463
5.639978394968205,4.943162803112588,-3.5760266170680133,-1.596961147430325,0.489005362489654,2.7019275519575454,-5.61899814864306,-3.8269811683615327,3.80789555383536,1.9167175626299864,-6.10957932373431,-5.0907118353130105,-7.199038710581976,-0.6621068760749533,7.180717698314562
-8.716792519830333,5.580851368416486,3.3792946615096158,-9.313564177204883,6.940565180426746,-1.421163516438233,7.323336314470792,-2.2157563822308184,2.627587308166924,-7.5438904588790745,6.760891267631358,-3.9649774905608193,4.4166819492720935,0.24621424935289937,7.356946774736205
-2.2435957392474637,-4.528469640376959,2.9824155775472336,1.0499231046525286,8.722397270385281,-6.562428648903862,-4.402908095142694,3.584456630576282,1.4226269635480469,7.399779022247017,8.58426843570963,-2.8682127405942555,0.6006872954420455,-1.5616758610443378,-8.149355618530572
-4.216079376260404,-8.647788285640964,9.233160027675652,6.83344611676733,6.960462121316537,10.694837956584653,0.9200730888348525,4.676346506463255,-5.426491193752991,7.809631284102171,-8.726033106179132,1.3424437424242084,-8.39346577865197,11.751809075892634,7.234724774738559
