x,y
0.8680734557016357,1
0.013909940349015715,0
0.7574328062058268,1
0.9790004212632389,1
0.23305829250279464,0
0.7406645382487327,1
0.8002959993085413,1
0.8712202067264617,1
0.6960473837315548,1
0.22102001130959237,0
0.08135674939064708,0
0.559141007341669,1
0.5594031379466565,0
0.3996550890644429,0
0.545970766272011,0
0.16636529122973043,0
0.17338475508390494,0
0.7147834165290647,1
0.9967901894756229,1
0.8009800619193859,1
0.16610566762810186,0
0.773924912359586,1
0.2904156919170331,0
0.9274933871387866,1
0.4730250491076019,1
0.39802187052408344,1
0.09954943363678126,0
0.5050413819698131,0
0.08804671993828939,0
0.6847437910373187,1
0.1377010068472797,0
0.4700647424857789,1
0.24751490786944252,0
0.9994975671593705,1
0.27248736434242815,0
0.5851662757937435,1
0.014404394669393028,0
0.6110998485204374,1
0.5109277689648012,0
0.4827994579569149,0
0.40284385183945337,0
0.8890988422761984,1
0.18330454211578495,0
0.6935912387868209,1
0.777610483420915,1
0.7343663124026959,1
0.6069523138542247,1
0.7004046891043139,1
0.24074374054496606,0
0.08512917841235013,0
0.9103729477435436,1
0.5356350514074164,1
0.24126550854838957,0
0.8435786456836689,1
0.816081765086321,1
0.23850051978461384,0
0.8721220272221517,1
0.32639367554996157,0
0.38209543409268554,0
0.4049674842365585,0
0.5061620209106011,1
0.2404755911319293,0
0.4738569738465883,0
0.261755096669003,0
0.39114575589089184,0
0.8877003152147235,1
0.3430286843445879,0
0.14302512948941393,0
0.725594044436299,1
0.2875949666957359,0
0.7733537499025838,1
0.9969427711203507,1
0.5580587785989276,1
0.17267124452650973,0
0.43504845570062245,0
0.41191121533388353,0
0.015288322885953165,0
0.07698920471495452,0
0.6882420797073385,1
0.5496666446591223,1
0.9324554219025857,1
0.594739966613994,1
0.6900565990129203,1
0.537973739706701,1
0.5779728227317168,1
0.038731168163586904,0
0.25516211446956105,0
0.6101415441608297,1
0.07151085014294012,0
0.453498481388376,0
0.7420580924643173,1
0.02842818436215311,0
0.8787514983503801,1
0.7398980930904696,1
0.6286378863381282,1
0.2914937859235177,0
0.355396638823009,0
0.14194145254126678,0
0.2563459400148287,0
0.6740061198762635,1
0.026835803983732198,0
0.9343642345662774,1
0.08352894019293056,0
0.02728712732348537,0
0.14560248861668446,0
0.8766391310145016,1
0.192107314872895,0
0.2711758542562993,0
0.4420961784309534,0
0.06477283594922267,0
0.7899341660763676,1
0.30981447922343497,0
0.795337755636735,1
0.3818263836719451,0
0.07065248375284616,0
0.8225966917665763,1
0.6714820158671642,1
0.5245713718509809,1
0.24092418485597933,0
0.9464331994993096,1
0.481540445467853,0
0.9177060791210251,1
0.7943327267172229,1
0.677548004422141,1
0.5172343007550344,0
0.9796343923066624,1
0.05970396278676238,0
0.8704466324189772,1
0.04738953130678725,0
0.3965224417564567,0
0.5714826397679403,1
0.4856667901677879,1
0.4286223644154652,0
0.43816487280562433,0
0.11162846185497743,0
0.13925202734665465,0
0.30212351077229094,0
0.8919416588042017,1
0.7803852874313113,1
0.21590375890655145,0
0.09263273657554105,0
0.5191970224503827,1
0.17786528983051042,0
0.30872526403591916,0
0.16799735621338585,0
0.34709009814492797,0
0.6099324122442262,1
0.9749144396965795,1
0.6667405009495494,1
0.40817497044600304,0
0.3484122531383509,0
0.3622213805096782,0
0.9009636661388168,1
0.34009505475221213,0
0.0636939442023039,0
0.5010354831705254,1
0.08646673452580866,0
0.08211717145398356,0
0.9626626095445147,1
0.4580672516621871,0
0.9405448834456215,1
0.7386125559478297,1
0.64074733001457,1
0.45958350439457885,0
0.07846263491712768,0
0.7138111098319108,1
0.3014032213764942,0
0.7744571692135929,1
0.30696167281139475,0
0.4936971674971382,0
0.6305877691308418,1
0.17116812885868016,0
0.6274624083733603,1
0.1118242551731844,0
0.3546598281226422,0
0.40134001352111026,0
0.2377931498847552,0
0.9832145868961671,1
0.06142562948744146,0
0.8890990614785533,1
0.6346718159959741,1
0.9604848754718369,1
0.5822107204422529,1
0.7107485712378007,1
0.8560439151122274,1
0.8023374418225355,1
0.19603733514835664,0
0.5192368099509531,1
0.3348619110336848,0
0.9394104810205557,1
0.6450950121661285,1
0.5188203823301082,1
0.6628099401044344,1
0.12667075740743572,0
0.8492507990600812,1
0.3108184781754678,0
0.0846901148287923,0
0.2796480496857848,0
0.6262780089853065,1
0.262741517876695,0
0.07335958981445068,0
0.9667609473828812,1
0.6747112018826612,1
0.15166506009014402,0
0.6465323555599019,1
0.11540545145974024,0
0.16450541256355322,0
0.11795981872446604,0
0.41130775606499503,0
0.973012345662664,1
0.13534693393684238,0
0.12792919482478615,0
0.16689545981051335,0
0.6338917618404049,1
0.6878235750505711,1
0.6177741005436921,1
0.026472999634518102,0
0.5881757546537173,1
0.044479959191705554,0
0.6370155107197244,1
0.3425400761439479,0
0.9613686509581463,1
0.8764551033205826,1
0.7551195286759577,1
0.8291862110651601,1
0.5249736358188399,1
0.4038625450995732,0
0.10721651707665514,0
0.49793745469078254,1
0.18146520290180024,0
0.7842040196686669,1
0.1481514976929188,0
0.12261962645938074,0
0.8457687756422576,1
0.9390873560710912,1
0.449692472794208,0
0.149052211358637,0
0.5482736556133341,1
0.1520412406350906,0
0.30575429033978185,0
0.9332301520984586,1
0.0684771856392139,0
0.04883691530613099,0
0.11047737513089295,0
0.46259841211885333,0
0.2078619325220984,0
0.9073499016854583,1
0.3543174624622466,0
0.3898610681353779,0
0.3077238483229182,0
0.5828734507889775,1
0.8743354108247045,1
0.15035271234713454,0
0.7156800980767043,1
0.7637788066566562,1
0.7382297113271197,1
0.16187896167807714,0
0.5659076574861988,1
0.591729953888377,1
0.0513546998452582,0
0.4889781239508606,0
0.7504270655071806,1
0.04320992099609278,0
0.5887123862678469,1
0.6049830373727966,1
0.21119014439838546,0
0.07340625563485836,0
0.6461961288775788,1
0.7844494753642263,1
0.5752642819348761,1
0.24077442648513891,0
0.18040325818309366,0
0.14252157752860717,0
0.5005697150427321,0
0.11418123206163655,0
0.06264704896286499,0
0.12162502454626856,0
0.08841781278374472,0
0.6609598673116555,1
0.40846812630261453,0
0.6469355771122313,1
0.36105781160667627,0
0.7137979718432591,1
0.496994833420942,1
0.7911349617706441,1
0.9584696719825284,1
0.22850024562647508,0
0.2248496807203879,0
0.5369786577522169,1
0.32320778445280784,0
0.7658809784150477,1
0.8183199653549742,1
0.4653799193915611,1
0.04741709965633134,0
0.8797467094692456,1
0.8895542060850804,1
0.9462161652477624,1
0.8109070818678574,1
0.8992366733965312,1
0.9501325724037866,1
0.8773884788324048,1
0.9601495005639507,1
0.4470468455228832,0
0.840131926229736,1
0.25321300628724663,0
0.7756018594231031,1
0.9242306867639756,1
0.3530283818333235,0
0.30909551505541544,0
0.7334100514949912,1
0.7704144274177083,1
0.46714192600825677,0
0.6153528680538118,1
0.6743203894760978,1
0.00886471350806084,0
0.3691401801037659,0
0.25613323622916084,0
0.8431542614790223,1
0.2206481946997355,0
0.9815745648136924,1
0.9960307842653732,1
0.6033043710260332,1
0.18617690196736825,0
0.5331345461532301,1
0.9897973078838146,1
0.35851431409837964,0
0.1746431871823909,0
0.8591812000110696,1
0.8115821716655215,1
0.0008308517648458746,0
0.3855692287611143,0
0.7815372851927022,1
0.4578324559408482,1
0.6889513012774895,1
0.857216035060801,1
0.6226383022533163,1
0.7643155196246592,1
0.632918900160192,1
0.03748437399345539,0
0.24220075691003962,0
0.7022403698137378,1
0.09913500197936786,0
0.796249218296117,1
0.17591301782579616,0
0.014142350724062891,0
0.5132923953988024,1
0.5281842731969765,1
0.4801791579440423,0
0.249529782621964,0
0.131626324227905,0
0.4388326910907464,0
0.1642740923400876,0
0.006924810961066119,0
0.9150723155037981,1
0.41494886025908584,0
0.9069564370331465,1
0.573711545289975,0
0.36052197439820743,0
0.6150766557018921,1
0.8771846812446237,1
0.1780154947521746,0
0.24691977777528396,0
0.47413841598558326,1
0.22280283818214597,0
0.49663412118048456,0
0.41181324900891336,0
0.33536456906684853,0
0.3864098966272127,0
0.9951083635060792,1
0.4972857930180026,1
0.04465549908243571,0
0.9982791919876384,1
0.8125444579047515,1
0.3237314686855488,0
0.4230931560893262,0
0.7383613702159583,1
0.34469883926880196,0
0.4238253302984112,0
0.35017339159876015,0
0.4598569783941685,1
0.5307962241554584,1
0.9478112198255862,1
0.28337504481303266,0
0.7496072360923327,1
0.15875405472212512,0
0.13145695201251462,0
0.4244561624108786,0
0.8329163797414753,1
0.3179399682700865,0
0.8670720830930012,1
0.2008734151911219,0
0.33368356358716145,0
0.5851479879561368,1
0.7440149385087463,1
0.6724645260974899,1
0.2545284917746742,0
0.7274287411294907,1
0.29436119913106806,0
0.22675174538210874,0
0.09917001292995009,0
0.3537837395339529,0
0.8707827796906981,1
0.793984949451192,1
0.18360033232392625,0
0.26551418656858494,0
0.7011898930647231,1
0.9816454989876262,1
0.5922463955694736,1
0.2896058196355865,0
0.03062878640939215,0
0.4712004079840696,0
0.07067976184217994,0
0.14447974589559576,0
0.833160823420976,1
0.879444889739268,1
0.688061036957706,1
0.012407177321430818,0
0.3235158898471858,0
0.9160259026317856,1
0.9868396225375912,1
0.6562811766983965,1
0.7963449804842994,1
0.5596270692944133,1
0.4554917536157971,1
0.4008764555473485,0
0.6368473334388883,1
0.05141607001539095,0
0.598987996538778,1
0.7783474867435157,1
0.15184789444534563,0
0.3422406987821893,0
0.08234915878444005,0
0.06739930285274431,0
0.2329558603180244,0
0.027113777066337552,0
0.8178385196863404,1
0.677174589335833,1
0.6621937661987348,1
0.9669971076436638,1
0.47127029718454894,0
0.6571859081466234,1
0.7660216871158808,1
0.12881195053493333,0
0.6868288847641032,1
0.7341746173432253,1
0.5397929043802826,1
0.9064252835442659,1
0.47904750564926857,0
0.8500180113444589,1
0.844706375175172,1
0.8496783875074586,1
0.9119372851875053,1
0.7297596963504059,1
0.8455745858792862,1
0.3729939333560225,0
0.4427032624636934,0
0.751031901685184,1
0.30411368327642274,0
0.3959423404844634,0
0.212102423646633,0
0.4143189182861369,0
0.2904196797723305,0
0.5548607103214944,1
0.40146076845869927,0
0.12917192378194897,0
0.015630893697049286,0
0.8633400652754637,1
0.249714737801096,0
0.4467348211816894,0
0.31477731415336996,0
0.1109450915704634,0
0.9670168577947191,1
0.4861731964687701,0
0.7849910009539213,1
0.2927330839667496,0
0.29278889527023344,0
0.15290692770094771,0
0.29996717330269573,0
0.14434043822416887,0
0.9700984262213176,1
0.8517034231642739,1
0.37425622019636007,0
0.8071072811541401,1
0.8867715114098705,1
0.00288261763800457,0
0.5007268194852186,0
0.050883322068851156,0
0.45173698745136326,0
0.8103009622235365,1
0.7089922542199707,1
0.682223286204336,1
0.6932944295208234,1
0.8030993094392319,1
0.7487206189062392,1
0.4705696671707553,0
0.7667900755542396,1
0.33628646740601764,0
0.11417268926763413,0
0.5226123922666148,0
0.7267888318016912,1
0.8438277530563555,1
0.004944451570102926,0
0.020903855167061614,0
0.4287344276935926,0
0.2318229276770678,0
0.3555653108719541,0
0.09335931680430087,0
0.7242017083607579,1
0.11618993746143746,0
0.520660048814357,0
0.9695829824563169,1
0.8601879947198943,1
0.08925916379154286,0
0.06675697698998195,0
0.577643348049754,1
0.4884019692091669,0
0.29156213274116694,0
0.3870496945573635,0
0.9133235320058917,1
0.19153412740705,0
0.8717708423017743,1
0.9411310303038773,1
0.905335413489435,1
0.364041776759666,0
0.3553255898711851,0
0.9273962392044541,1
0.9202454131887232,1
0.34119319733392517,0
0.15940921924249218,0
0.6789849974261387,1
0.43486453916882517,0
0.5329018204283067,1
0.6551857414423793,1
0.9482203649691543,1
0.4760480925979398,1
0.42547869950818706,0
0.25278825551220796,0
0.46572529074147007,0
0.5657939354669885,1
0.513926640437903,0
0.13237673557322438,0
0.8797942642850967,1
0.32930203848390527,0
0.0016211574510349713,0
0.3994415162989827,0
0.07392222538302073,0
0.04140760134534527,0
0.4165194672701633,0
0.7482690544703448,1
0.8019881323411973,1
